,평점,일시,감상평
11415,8,2019.05.31 13:53,지나치게 화려한 그래픽으로 신비로움은 떨어지고너무 코믹함을 신경쓴 탓일까 진정성 떨어지는 러브스토리하지만 원작 이야기 자체만으로 매력이있는 영화
11416,10,2019.05.31 13:37,2번 봄 정말 훌륭하다 OST 모두 귀에 맴돌아서 계속 스밍중 남들이 안한 얘기하자면 남주도 연기 잘한다 춤추는 장면 쩔었음
11417,10,2019.05.31 13:10,정말 올해 최고의 영화인듯^^너무 재미있고 노래도 좋고아름답게 만들었다
11418,10,2019.05.31 12:35,윌스미스 하드캐리 인정!!자스민도  연기도 노래도 너무 멋짐알라딘이 아쉽ㅠ
11419,9,2019.05.31 12:26,꽤 재미있는 영화다 추천한다. 다만 가족 영화다 보니 조금의 유치함을 용서할수 없는 인간에게는 추천안한다
11420,8,2019.05.31 12:25,윌스미스의 연기 넘 좋았어요^^
11421,10,2019.05.31 11:42,보는내내 눈과 귀가 즐거웟고 웃으면서 볼수 잇엇던 영화 ㅋ 특히 알리왕자이랑 지니 등장씬이랑 여주 시간정지 솔로곡 부를때 소름 ㅋ 주연배우 3박자가 너무 좋앗던 영화 ㅋ 축구로 따지면 msn을 보는 듯한..
11422,10,2019.05.31 11:12,기대 안하고 봤는데 정말 재밌네요 또보고싶을정도 ㅋㅋㅋ
11423,7,2019.05.31 10:37,현대적으로 탁월하게 재해석한 디즈니
11424,10,2019.05.31 10:23,개재밌었다.. 노래너무좋구... 또보고싶다ㅜㅜ 무족건 mx에서 봐야함
11425,10,2019.05.31 10:00,으른으로 보면 지루할 수 있지만 동심으로 보면 넘나 재밌는 영화
11426,10,2019.05.31 09:29,재밋어요 ㅋㅋ 노래도 좋고 안 지루함 ㅋㅋ
11427,10,2019.05.31 08:56,재밌었습니다. 웃기고 전개도 괜찮고. 힐링되는 영화였습니다. 자파가 진짜 아쉽긴했음;
11428,9,2019.05.31 06:32,생각보다 잘만든 과하지않은 작품
11429,9,2019.05.31 00:22,애니메이션 실사화의 좋은 예.. 특히 윌 스미스 버전의 지니가 매우 괜찮음 ㅎ
11430,10,2019.05.30 22:01,알라딘 실사를 완벽히 구현한 영화였습니다!!!♡♡
11431,10,2019.05.30 22:00,알라딘 영화 정말재미있다!
11432,10,2019.05.30 21:56,애니메이션 능가 실사판
11433,10,2019.05.30 21:56,어른아이할거없이  재밌게  볼수 있는  영화 지루할틈없이  흥겹고 스토리도  잘 짜였어요간만에  아이와 함께할수  있는  영화였네요
11434,10,2019.05.30 21:54,너무  재밌게 봐서  또 보고 싶네요
11435,10,2019.05.30 21:50,"이건 디즈니의 명작입니다,,, 꼭보셔야해요"
11436,10,2019.05.30 21:49,사랑할수밖에없는  영화!
11437,10,2019.05.30 21:44,방금 보고왔는데 또 보려구요.. 쟈스민 너무 예쁘고 지니 개웃겨요 ㅋㅋ 귀와 눈이 황홀..
11438,10,2019.05.30 21:37,윌스미스를 우려하는 빙구들이 많았구나 대박이네
11439,10,2019.05.30 21:32,주연들 잘생겼고 재밌음
11440,10,2019.05.30 21:22,자스민공주가 넘 매력적이다 뮤지컬 본느낌 굿~
11441,10,2019.05.30 21:03,너무나 아름다운 영화눈과귀 호강했네요~
11442,10,2019.05.30 21:02,보통 애니메이션을 실사화로 바꾸면 내용이 이상해져서 별로던데 이번껀 진짜 재밌었어요 애니 덕후로서는 애니가 더 좋지만 실사판도 너무 만족해용!! 알라딘하면 ost아닙니까 ㅠㅠ 꼭 보세요!
11443,10,2019.05.30 20:55,관람객 : 원조보다 훨씬 좋고 재미있게 보았는데 너무 유쾌하고 노래가 다 좋아 돈 내고 보기 아깝지 않을 정도로 진짜 좋았습니다 특히 윌스미스 노래 friend like me노래 하고메나마수드와나오미스콧노래 a whole new world노래가짱입니다 
11444,10,2019.05.30 20:54,최고 입니다 영상미 노래 최고!
11445,10,2019.05.30 20:52,그냥역대급 무조건 보세요
11446,10,2019.05.30 20:44,윌스미스 처음 컷에서는 뭐지...? 하면서 적응이 안됐는데 그는 지니 그 자체였다!
11447,10,2019.05.30 20:43,진짜 자스민 노래부를때마다 소름끼쳐요 넘 잘해서..
11448,10,2019.05.30 20:43,걍 말이 필요없다 믿고 보는 디즈니.. 아 꼭 4D로 보세요..
11449,10,2019.05.30 20:39,너무 감동받았다.. 제목을 자스민으로 하고 싶다여운이 길게 갈거다
11450,10,2019.05.30 20:38,넋놓고 봤어요..♡어뤠비안 나잍~~~트
11451,10,2019.05.30 20:37,쟈스민 울때 소름돋고 나도 울었음...
11452,10,2019.05.30 20:34,노래도 너무좋고 너무 재밌었어요 뻔한 알라딘 내용이긴하지만 이렇게 배우분들이 연기하는걸보니 사람들에게 한번씩 권유하고 싶어요 진짜 너무 재밌었고 다시한번 보고싶은영화입니다?
11453,10,2019.05.30 20:31,아이들 영화라 생각했는데.아니다!윌스미스 ㅋㅋㅋ강추.강추
11454,10,2019.05.30 20:31,내용이야 유치하지만 노래와 영상미는 최고였음!!
11455,10,2019.05.30 20:22,너무너무 윌스미스가 좋았어요
11456,10,2019.05.30 20:14,"아이때문에 끝까지 못봤는데 ,, 너무 아쉽네요 ~~ 노래도 좋고 영상도 좋았어요~ ^^"
11457,10,2019.05.30 19:04,진짜..리얼역대급.
11458,10,2019.05.30 19:03,영화도 예뻤지만 지니가 한몫했당
11459,10,2019.05.30 19:00,유치하긴하지만 윌스미스덕에 재밌게보고갑니다ㅋㅋㅋ
11460,10,2019.05.30 18:55,기대이상으로 볼만한 영화였습니다
11461,10,2019.05.30 18:44,영화 본 이유 10할중 8할이 윌 스미스 때문이었는데  역시 기대를 저버리지 않네요  윌 스미스  때문에 본 거지만 영화 내용도 탄탄하고 OST며  영화 분위기며  다 너무 좋았어요
11462,10,2019.05.30 18:44,짱임 걍 노래며 캐스팅이며 분위기며 진행 하는거며 짱
11463,10,2019.05.30 18:41,보는 내내 정말 즐거웠던 영화
11464,10,2019.05.30 18:31,보는 내내 너무 행복했습니당 ♡
11465,10,2019.05.30 18:25,알라딘은 꼭 한번쯤은 봐야할만한 영화!!!! 너무 재미있어요!!! 여배우님과 남자배우님 노래   엄청 잘하시고 연기도 잘하세요!!! 여러분 꼭 보세요~~
11466,10,2019.05.30 18:25,진짜 그냥 최고입니다..
11467,10,2019.05.30 18:25,두시간 내내 행복했었던..힐링~~그자체였슴돠~~^^
11468,10,2019.05.30 18:21,풍경도 너무 아름다웟고 노래도 좋앗고 풍부한 영화를 본 느낌
11469,10,2019.05.30 18:13,진짜 재밌어요 ㅋㅋㅋ 미국식 유머 이런게 아니라 어디서나 통용하는 유머라 진짜 남녀노소 안가리고 빵빵 터지면서 재밌게 봐씀
11470,10,2019.05.30 18:12,"최고였어요 강추 OST부터 배우, 연기 모든게 완벽했어요"
11471,10,2019.05.30 18:12,"노래도 좋고 영상미, 배우들 모두 좋았다 특히 쟈스민 엄청 예쁨"
11472,10,2019.05.30 17:57,영화너무재미있어요 자스민 너무이뻐요
11473,10,2019.05.30 17:57,대박대박대박 너무 재밌게 잘봣어요 강추
11474,10,2019.05.30 17:54,윌스미스님에게 지니 안 시켜줬으면 큰일 날 뻔
11475,6,2019.05.30 17:54,예쁘고 당당하고 목소리도 좋은 쟈스민공주!
11476,10,2019.05.30 17:52,대유잼. 기대 하나도 안하고 봤는데 시간가는줄 모르고 봤슴당.
11477,10,2019.05.30 17:49,보는내내 미소가떠나지않네요
11478,6,2019.05.30 17:38,"나오미스콧,윌스미스 끝"
11479,10,2019.05.30 17:37,퐌타스틱 힐링 영화 입니다
11480,10,2019.05.30 17:23,신나고.아름다운 영화
11481,10,2019.05.30 17:18,정말 최고의 영화였어요~~~ 또 보고 싶네요^^너무 유쾌한 지니 ㅎㅎㅎ
11482,10,2019.05.30 17:11,진심 최고다.올해 본 영화중 역대급인듯진심 최고. 더  말이 필요 없네요.
11483,10,2019.05.30 17:09,헛되고 과한 욕심은 결국 작은 램프안에 자신을 가두게 된다는걸 유쾌하고 아름답게 깨닫게 하는 영화!
11484,10,2019.05.30 17:09,눈이 쉴 틈이 없는 영화입니다 ㄹㅇ개꿀잼
11485,10,2019.05.30 17:06,매우흥미로워요! ㅎ아
11486,10,2019.05.30 16:55,인생영화될 듯 ㅠㅠ 남주여주모두 캐스팅도 다 좋았구 특히 ost는 말이 필요없어요ㅠㅠ꼭보세요 두번봐 세번봐
11487,10,2019.05.30 16:50,처음에 나만 신동훈 생각남?ㅌㅋㅋ
11488,9,2019.05.30 16:34,영상미가 아주 좋았던 영화재밌게 봤던것 같다.
11489,8,2019.05.30 16:32,"아이가 영화 본 후 나오면서 O.S.T. 듣고 싶다고 하네요.  ^^ 주인공도 아름답고, 배우가 눈에 안익어서 그런지 영화가 처음에는 별로였는데 점점 빠져들어 나중에는 시간이 가는 줄 모르고 봤어요."
11490,8,2019.05.30 16:31,ost너무좋고 재밌음 근데 이아고자파는 아쉬움
11491,10,2019.05.30 16:29,웃기고 감동적이고 재밌고 슬프고 다 한 영화. 개인적으로 올해 본 영화 중에 제일 재밌고 기억에 남는다ㅠㅠ
11492,9,2019.05.30 16:12,"처음엔 예고편 보고 되게 유치할 줄 알았는데, 영상미도 가득하고 시간가는 줄 모르고 보았습니다. 데이트영화로 추천드립니다. ㅎㅎ"
11493,8,2019.05.30 16:11,예상보다 좋아서 놀랐다
11494,10,2019.05.30 15:46,재밌다 위대한 쇼맨만큼음 아니였지만 마지막에 공주가 노래부르는게 넘 좋았어요 이쁘고
11495,9,2019.05.30 15:37,10점까진 아니구요 만화가 원작인 영화 치고는 지루하지 않게 잘 만들었네요 문화의날이라서 5천 원에 봐서 좋앗습니다 땡큐
11496,9,2019.05.30 15:13,여주인공 이쁨....
11497,8,2019.05.30 15:04,"애니 실사화가 잘 된 것 같고, 억지스럽고 타인종 성별을 비하하면서 pc주의가 아닌 이런 pc주의 영화면 만족 스럽네요!"
11498,7,2019.05.30 15:04,"화려한 cg와 귀를 즐겁게 하는 음악, 미친 윌스미스의 연기력 그리고 그게 끝임. 내용은 너무 빈약함."
11499,9,2019.05.30 15:02,OST에 감동 정말 재밌습니다.
11500,8,2019.05.30 13:43,적당히 볼만했던 영화였음.
11501,7,2019.05.30 13:24,ost와 영상미가 너무 좋았습니다~
11502,6,2019.05.30 12:55,동심의 세계로 갔다온 기분
11503,9,2019.05.30 12:16,연기너무좋아요노래좋아요
11504,10,2019.05.30 11:53,진짜 실물 디즈니 영화중 최고입니다 노래도 다 너무 좋고 휴ㅏ려햐서 눈도 즐겁고 너무 재밌어요ㅠㅠ
11505,10,2019.05.30 11:49,진짜 재밌습니다! 그렇게 기대 안하고 보러갔다가 너무 재밌었어요 ㅎㅎ
11506,9,2019.05.30 11:47,기존 알라딘을 좋아했던 사람은 실망할수도 있다. 하지만 리뉴얼 한다는게 그런거 아닌가? 새로운 시선으로 본다면 충분히 재미있고 좋은 영화다
11507,10,2019.05.30 11:47,애니매이션으로만 접했고 A whole new world 만 알던 나를 푹 빠지게 만든 정말 잘 만들어진 실사영화
11508,10,2019.05.30 11:39,모든게 완벽한 영화였습니다!
11509,7,2019.05.30 11:31,자스민 목소리의 흡입력이 어마어마함~!! 그녀의 노래만큼은 원작 이상... 윌지니도 우려와 달리 꽤 좋았으나 자파는....하아....아...
11510,10,2019.05.30 07:30,포디로 꼭보세요 최고입니다.블루레이도 빨리 구매하고싶어요
11511,10,2019.05.30 07:21,신나는 음악과 순수함이 담긴 영화.가족끼리 보기 좋은 영화.
11512,8,2019.05.30 07:15,재미있게 잘 보고 왔습니다
11513,10,2019.05.30 07:11,진짜 역대급영화 ..한번더보고싶음ㅠㅠ 4D로 보면 더 재밌을듯
11514,10,2019.05.30 06:48,윌스미스 지니연기 최고였음.
11515,9,2019.05.30 06:30,재밌었어요 Ost가 다 좋고 윌스미스 짱
11516,10,2019.05.30 05:29,내 눈과 귀가 그냥 즐거웠다~~
11517,9,2019.05.30 05:25,적당한 유치함과 과도한 눈호강. 너무 잘 봤음
11518,10,2019.05.30 04:49,지니 보러 또 영화관에서 보고싶네용..
11519,10,2019.05.30 01:36,미쳤엉너무재미있엉!!!!
11520,10,2019.05.30 01:31,중간중간 유세윤이 춤추고 유세윤이 걸어다녔다...ㅋㅋㅋㅋ영화는 내적 댄스 폭발하게 하고 어렸을때 추억들을 꺼내주었다.
11521,10,2019.05.30 01:30,2019년최고의영화
11522,10,2019.05.30 01:29,역대급 디지니 영화!!!♡♡
11523,8,2019.05.30 00:38,재밌어요 ~ ! 인생영화까지는 아닙니다
11524,10,2019.05.30 00:37,영화가 시작된 순간부터 사로잡혔습니다ㅠㅠ. 노래 나올 때 그 웅장함을 잊을 수 없는 인생영화.
11525,10,2019.05.30 00:35,Speechless가 넘 인상적이었음. 애니메이션의 결말보다 더 좋음!!
11526,10,2019.05.30 00:33,여주남주의 외모나 캐미도 좋았고 지니역할의 윌스미스도 깨알매력남이에요!! 보는내내 재밌었고 사랑얘기에 저도 설레고 전혀 유치하지않아서 좋았어요♡
11527,10,2019.05.30 00:32,정말 재밌네요 원작에 충실한것같구
11528,10,2019.05.30 00:31,너무 오랜만에 힐링되고 원작과 다른느낌으로 좋았던 영화
11529,10,2019.05.30 00:30,내인생 최고의 영화중 하나10점이 만점인게 아쉽다ㅜ 100점 ㅎㅎ
11530,10,2019.05.30 00:26,이게영화지희노애락이 다있다
11531,10,2019.05.30 00:26,노래가 미친듯이 좋고 너무 재밌어요
11532,10,2019.05.30 00:25,꼭보세요.... 인생영화
11533,10,2019.05.30 00:24,미녀와야수가 인생영화였는데 더 최고네요
11534,10,2019.05.30 00:24,윌스미스가 대박이였어요ㅋ 넘 흥겨웠고 애들도 조아해요^^
11535,10,2019.05.30 00:24,알라딘 대박 공주 대박지니대박 원숭이까지대박스케일 굿보는내내즐거운 영화 오랫만이다
11536,10,2019.05.30 00:22,영화가 너무 아름답고 그래서 한번  더 보러 간다
11537,10,2019.05.30 00:19,정말 너무 재미있었어요^^
11538,10,2019.05.30 00:15,영화만의 독특함으로 만화 원작의 알라딘이 아닌영화 알라딘을 만들어낸!!
11539,10,2019.05.30 00:14,"환상적이었다 영화 보는 내내 행복했음ㅜㅜ나오미 스콧 노래가 가장 인상적진취적인 여성으로 나오는 게 정말 멋있다 예쁘기도 너무 예쁘고!!지니가 참 매력적이었고 양탄자, 원숭이 조합도 좋았음"
11540,10,2019.05.30 00:14,자스민이 speechless 부를 때 나도 모르게 울컥해서 눈물났다ㅠㅠ
11541,10,2019.05.30 00:14,일단 봐!진짜 와!
11542,10,2019.05.30 00:12,진짜 너무 재밌고 좋았어요. 초중반은 완전 병맛코드였다가 쟈스민 공주 아니 술탄 노래할 때는 살짝 눈물도 나고~ 윌스미스가 지니한다고 엄청 비웃음받던걸로 기억하는데 와 윌스미스 아님 지니 누가하나요;; 진짜 대박인 영화. 보고서 너무 기분좋았음 
11543,10,2019.05.30 00:09,원작 OST듣고 살았는데.. 영화보고 영화속 OST 다시 듣고 있음. 분명 내용 아는건데... 그래서 더욱 몰입도 있음. 생각해보니 대형 화면으로 본 알라딘. 노래 넘 신남.
11544,10,2019.05.30 00:05,진짜 예쁘고 반짝거리는 영화 오랜만이다. 디즈니가 제대로 일 했네
11545,10,2019.05.30 00:03,또하나의 디즈니 성공작^^
11546,8,2019.05.30 00:02,눈호강 귀호강 아름다운 만화를 실사로 잘 만들었다 또 보고싶음
11547,10,2019.05.30 00:01,"배우들의 연기와 노래, 그리고 스토리와 표현력까지 정말 어느 것 하나 빠짐없이 너무너무 황홀했던 영화였어요!ㅜㅜ여러분 정말 꼭보세요! 이건 애니메이션이 아닙니다ㅠㅠ"
11548,10,2019.05.30 00:00,진짜재밋어요 진짜진짜 재밋어요 너무도 재밋어요 꼭 보세요
11549,10,2019.05.30 00:00,아이랑 보고 넘 재밌어서 평 남깁니다너무 유쾌하고 즐거웠어요강추~~~
11550,10,2019.05.29 23:56,너무나 소름돋을만큼 멋있었고영화도 영화지만 한편의 엄청난 뮤지컬을보는것같아서보고나서도 얼떨떨할만큼 아직도 생각나도 들리는듯한 느낌이네요 정말보길잘한것같아요ㅠ윌스미스의 활약은 엄청납니다ㅋㅋㅋㅋ
11551,10,2019.05.29 23:55,진짜 미녀와야수이후로 띵작 만나버렷다 ㅠ ost도 배우분들 연기력도 완전
11552,10,2019.05.29 23:55,동심의세계로 돌아간듯...
11553,9,2019.05.29 23:53,현대판으로 잘 해석한 듯 캐스팅도 완벽했고 노래도 좋았어요
11554,10,2019.05.29 23:50,10번을 봐도 똑같이 감동받고 울 수 있을 것 같아요. 감사합니다.
11555,10,2019.05.29 23:45,"처음 시작할때 디즈니만의 음악 다시 옛날로 돌아간 느낌이엇어요! 너무 아이들한테만 맞추지 않고 코믹한 부분까지 갖췃고 그리고 무엇보다 노래와 춤 모두 완벽했어요 최고,,,!"
11556,10,2019.05.29 23:41,방금 꿈꾸다 나왔나? 깨지 않는다. 그리고 깨고싶지 않다.
11557,10,2019.05.29 23:40,디즈니 실사판 영화 중 당연 최고라고 말할수 있을정도..2시간 내내 동화속에 들어갔다 나온 기분이고 ost 나올 때 마다 가슴이 뭉클해지면서 영화가 끝날 때까지 몽글몽글한 기분이 든다 최고ㅠ
